150.171.109.227,80,192.168.50.154,57770,tcp,0.1732017993927002,2590,,0
150.171.109.227,80,192.168.50.154,57771,tcp,0.07491731643676758,2796,,0
150.171.109.227,80,192.168.50.154,57772,tcp,0.09924483299255371,2191,,0
150.171.109.227,80,192.168.50.154,57773,tcp,0.07304191589355469,2806,,0
150.171.109.227,80,192.168.50.154,57774,tcp,0.08391666412353516,2083,,0
150.171.109.227,80,192.168.50.154,57775,tcp,0.08783364295959473,2734,,0
150.171.109.227,80,192.168.50.154,57776,tcp,0.08378839492797852,1889,,0
150.171.109.227,80,192.168.50.154,57777,tcp,0.07322502136230469,2756,,0
150.171.109.227,80,192.168.50.154,57778,tcp,0.08843374252319336,2683,,0
150.171.109.227,80,192.168.50.154,57779,tcp,0.08416748046875,2579,,0
150.171.109.227,80,192.168.50.154,57780,tcp,0.07974362373352051,1946,,0
150.171.109.227,80,192.168.50.154,57781,tcp,0.07285714149475098,2381,,0
150.171.109.227,80,192.168.50.154,57782,tcp,0.05637502670288086,2149,,0
150.171.109.227,80,192.168.50.154,57783,tcp,0.08809256553649902,2449,,0
150.171.109.227,80,192.168.50.154,57784,tcp,0.06437468528747559,3882,,0
150.171.109.227,80,192.168.50.154,57785,tcp,0.09297060966491699,2693,,0
150.171.109.227,80,192.168.50.154,57786,tcp,0.057753562927246094,3416,,0
150.171.109.227,80,192.168.50.154,57787,tcp,0.06279945373535156,2721,,0
150.171.109.227,80,192.168.50.154,57788,tcp,0.09439659118652344,4032,,0
150.171.109.227,80,192.168.50.154,57789,tcp,0.058115482330322266,4156,,0
150.171.109.227,80,192.168.50.154,57790,tcp,0.09435248374938965,3333,,0
150.171.109.227,80,192.168.50.154,57791,tcp,0.128204345703125,4290,,0
150.171.109.227,80,192.168.50.154,57792,tcp,0.08901309967041016,2902,,0
150.171.109.227,80,192.168.50.154,57793,tcp,0.052622318267822266,2391,,0
150.171.109.227,80,192.168.50.154,57794,tcp,0.0729372501373291,2200,,0
150.171.109.227,80,192.168.50.154,57795,tcp,0.16930913925170898,4910,,0
150.171.109.227,80,192.168.50.154,57796,tcp,0.07165980339050293,1979,,0
